elapsed_s,elapsed_h,utc,adc_mv,uptime_s,gauge_mv,gauge_pct
21490,5.9695,2026-08-18T07:32:58.715000Z,3802,33764,3828,55.6
21520,5.9778,2026-08-18T07:33:28.716000Z,3802,33794,3825,55.6
21550,5.9862,2026-08-18T07:33:58.716000Z,3802,33824,3825,55.3
21580,5.9945,2026-08-18T07:34:28.716000Z,3797,33854,3825,55.3
21610,6.0028,2026-08-18T07:34:58.716000Z,3797,33884,3825,55.3
21640,6.0112,2026-08-18T07:35:28.716000Z,3797,33914,3825,55.3
21670,6.0195,2026-08-18T07:35:58.716000Z,3802,33944,3827,55.0
21700,6.0278,2026-08-18T07:36:28.716000Z,3797,33974,3825,55.0
21730,6.0362,2026-08-18T07:36:58.716000Z,3797,34004,3825,55.0
21760,6.0445,2026-08-18T07:37:28.716000Z,3802,34034,3825,55.0
21790,6.0528,2026-08-18T07:37:58.716000Z,3797,34064,3823,55.0
21820,6.0612,2026-08-18T07:38:28.716000Z,3797,34094,3823,54.7
21850,6.0695,2026-08-18T07:38:58.717000Z,3797,34124,3822,54.7
21880,6.0778,2026-08-18T07:39:28.717000Z,3797,34154,3825,54.7
21910,6.0862,2026-08-18T07:39:58.718000Z,3797,34184,3825,54.7
21940,6.0945,2026-08-18T07:40:28.717000Z,3797,34214,3822,54.7
21970,6.1028,2026-08-18T07:40:58.718000Z,3797,34244,3821,54.4
22000,6.1112,2026-08-18T07:41:28.718000Z,3797,34274,3821,54.4
22030,6.1195,2026-08-18T07:41:58.718000Z,3797,34304,3823,54.4
22060,6.1278,2026-08-18T07:42:28.718000Z,3792,34334,3822,54.4
22090,6.1362,2026-08-18T07:42:58.719000Z,3792,34364,3822,54.0
22120,6.1445,2026-08-18T07:43:28.718000Z,3792,34394,3821,54.0
22150,6.1528,2026-08-18T07:43:58.719000Z,3792,34424,3821,54.0
22180,6.1612,2026-08-18T07:44:28.719000Z,3792,34454,3821,54.0
22210,6.1695,2026-08-18T07:44:58.719000Z,3792,34484,3820,54.0
22240,6.1778,2026-08-18T07:45:28.719000Z,3792,34514,3820,53.7
22270,6.1862,2026-08-18T07:45:58.719000Z,3792,34544,3820,53.7
22300,6.1945,2026-08-18T07:46:28.719000Z,3792,34574,3820,53.7
22330,6.2028,2026-08-18T07:46:58.720000Z,3792,34604,3821,53.7
22360,6.2112,2026-08-18T07:47:28.720000Z,3792,34634,3821,53.7
22390,6.2195,2026-08-18T07:47:58.720000Z,3792,34664,3818,53.4
22420,6.2278,2026-08-18T07:48:28.720000Z,3792,34694,3817,53.4
22450,6.2362,2026-08-18T07:48:58.720000Z,3792,34724,3817,53.4
22480,6.2445,2026-08-18T07:49:28.721000Z,3792,34754,3817,53.4
22510,6.2528,2026-08-18T07:49:58.721000Z,3792,34784,3817,53.0
22540,6.2612,2026-08-18T07:50:28.721000Z,3792,34814,3817,53.0
22570,6.2695,2026-08-18T07:50:58.721000Z,3787,34844,3817,53.0
22600,6.2778,2026-08-18T07:51:28.721000Z,3787,34874,3816,53.0
22630,6.2862,2026-08-18T07:51:58.722000Z,3787,34904,3816,53.0
22660,6.2945,2026-08-18T07:52:28.722000Z,3787,34934,3816,53.0
22690,6.3028,2026-08-18T07:52:58.722000Z,3787,34964,3815,52.6
22720,6.3112,2026-08-18T07:53:28.722000Z,3787,34994,3815,52.6
22750,6.3195,2026-08-18T07:53:58.722000Z,3787,35024,3816,52.6
22780,6.3278,2026-08-18T07:54:28.722000Z,3787,35054,3815,52.6
22810,6.3362,2026-08-18T07:54:58.723000Z,3787,35084,3815,52.6
22840,6.3445,2026-08-18T07:55:28.722000Z,3787,35114,3815,52.3
22870,6.3528,2026-08-18T07:55:58.723000Z,3787,35144,3812,52.3
22900,6.3612,2026-08-18T07:56:28.723000Z,3787,35174,3812,52.3
22930,6.3695,2026-08-18T07:56:58.723000Z,3787,35204,3815,52.3
22960,6.3778,2026-08-18T07:57:28.723000Z,3787,35234,3813,52.3
22990,6.3862,2026-08-18T07:57:58.723000Z,3787,35264,3812,52.3
23020,6.3945,2026-08-18T07:58:28.724000Z,3787,35294,3812,51.9
23050,6.4028,2026-08-18T07:58:58.724000Z,3787,35324,3812,51.9
23080,6.4112,2026-08-18T07:59:28.724000Z,3782,35354,3812,51.9
23110,6.4195,2026-08-18T07:59:58.724000Z,3787,35384,3812,51.9
23140,6.4278,2026-08-18T08:00:28.724000Z,3782,35414,3810,51.9
23170,6.4362,2026-08-18T08:00:58.725000Z,3782,35444,3810,51.5
23200,6.4445,2026-08-18T08:01:28.725000Z,3782,35474,3810,51.5
23230,6.4528,2026-08-18T08:01:58.725000Z,3782,35504,3811,51.5
23260,6.4612,2026-08-18T08:02:28.725000Z,3782,35534,3811,51.5
23290,6.4695,2026-08-18T08:02:58.725000Z,3782,35564,3811,51.5
23320,6.4778,2026-08-18T08:03:28.725000Z,3777,35594,3808,51.1
23350,6.4862,2026-08-18T08:03:58.725000Z,3782,35624,3808,51.1
23380,6.4945,2026-08-18T08:04:28.726000Z,3782,35654,3808,51.1
23410,6.5028,2026-08-18T08:04:58.726000Z,3782,35684,3808,51.1
23440,6.5112,2026-08-18T08:05:28.726000Z,3777,35714,3808,51.1
23470,6.5195,2026-08-18T08:05:58.726000Z,3777,35744,3808,51.1
23500,6.5278,2026-08-18T08:06:28.727000Z,3777,35774,3808,50.7
23530,6.5362,2026-08-18T08:06:58.727000Z,3777,35804,3807,50.7
23560,6.5445,2026-08-18T08:07:28.727000Z,3777,35834,3807,50.7
23590,6.5528,2026-08-18T08:07:58.727000Z,3777,35864,3806,50.7
23620,6.5612,2026-08-18T08:08:28.727000Z,3777,35894,3806,50.3
23650,6.5695,2026-08-18T08:08:58.727000Z,3777,35924,3806,50.3
23680,6.5778,2026-08-18T08:09:28.727000Z,3777,35954,3806,50.3
23710,6.5862,2026-08-18T08:09:58.727000Z,3777,35984,3806,50.3
23740,6.5945,2026-08-18T08:10:28.728000Z,3777,36014,3806,50.3
23770,6.6028,2026-08-18T08:10:58.728000Z,3777,36044,3806,50.0
23800,6.6112,2026-08-18T08:11:28.728000Z,3777,36074,3803,50.0
23830,6.6195,2026-08-18T08:11:58.728000Z,3777,36104,3803,50.0
23860,6.6278,2026-08-18T08:12:28.729000Z,3777,36134,3803,50.0
23890,6.6362,2026-08-18T08:12:58.729000Z,3777,36164,3802,50.0
23920,6.6445,2026-08-18T08:13:28.729000Z,3777,36194,3802,49.6
23950,6.6528,2026-08-18T08:13:58.729000Z,3773,36224,3803,49.6
23980,6.6612,2026-08-18T08:14:28.729000Z,3777,36254,3803,49.6
24010,6.6695,2026-08-18T08:14:58.729000Z,3773,36284,3803,49.6
24040,6.6778,2026-08-18T08:15:28.730000Z,3777,36314,3803,49.6
24070,6.6862,2026-08-18T08:15:58.730000Z,3773,36344,3802,49.2
24100,6.6945,2026-08-18T08:16:28.730000Z,3773,36374,3802,49.2
24130,6.7028,2026-08-18T08:16:58.730000Z,3773,36404,3801,49.2
24160,6.7112,2026-08-18T08:17:28.730000Z,3773,36434,3802,49.2
24190,6.7195,2026-08-18T08:17:58.730000Z,3773,36464,3802,49.2
24220,6.7278,2026-08-18T08:18:28.731000Z,3773,36494,3800,48.8
24250,6.7362,2026-08-18T08:18:58.731000Z,3773,36524,3798,48.8
24280,6.7445,2026-08-18T08:19:28.731000Z,3773,36554,3798,48.8
24310,6.7528,2026-08-18T08:19:58.731000Z,3773,36584,3801,48.8
24340,6.7612,2026-08-18T08:20:28.731000Z,3773,36614,3800,48.8
24370,6.7695,2026-08-18T08:20:58.731000Z,3773,36644,3800,48.4
24400,6.7778,2026-08-18T08:21:28.731000Z,3773,36674,3798,48.4
24430,6.7862,2026-08-18T08:21:58.732000Z,3773,36704,3798,48.4
24460,6.7945,2026-08-18T08:22:28.732000Z,3773,36734,3798,48.4
24490,6.8028,2026-08-18T08:22:58.732000Z,3773,36764,3796,48.4
24520,6.8112,2026-08-18T08:23:28.732000Z,3773,36794,3798,48.0
24550,6.8195,2026-08-18T08:23:58.733000Z,3773,36824,3798,48.0
24580,6.8278,2026-08-18T08:24:28.733000Z,3773,36854,3796,48.0
24610,6.8362,2026-08-18T08:24:58.733000Z,3773,36884,3795,48.0
24640,6.8445,2026-08-18T08:25:28.733000Z,3773,36914,3795,48.0
24670,6.8528,2026-08-18T08:25:58.733000Z,3768,36944,3796,47.7
24700,6.8612,2026-08-18T08:26:28.733000Z,3768,36974,3795,47.7
24730,6.8695,2026-08-18T08:26:58.733000Z,3768,37004,3795,47.7
24760,6.8778,2026-08-18T08:27:28.733000Z,3768,37034,3795,47.7
24790,6.8862,2026-08-18T08:27:58.734000Z,3768,37064,3793,47.7
24820,6.8945,2026-08-18T08:28:28.734000Z,3768,37094,3793,47.3
24850,6.9028,2026-08-18T08:28:58.734000Z,3768,37124,3792,47.3
24880,6.9112,2026-08-18T08:29:28.734000Z,3768,37154,3795,47.3
24910,6.9195,2026-08-18T08:29:58.735000Z,3768,37184,3795,47.3
24940,6.9278,2026-08-18T08:30:28.735000Z,3768,37214,3792,47.3
24970,6.9362,2026-08-18T08:30:58.735000Z,3768,37244,3793,46.9
25000,6.9445,2026-08-18T08:31:28.735000Z,3768,37274,3793,46.9
25030,6.9528,2026-08-18T08:31:58.735000Z,3768,37304,3791,46.9
25060,6.9612,2026-08-18T08:32:28.735000Z,3768,37334,3792,46.9
25090,6.9695,2026-08-18T08:32:58.735000Z,3768,37364,3792,46.9
25120,6.9778,2026-08-18T08:33:28.735000Z,3768,37394,3792,46.5
25150,6.9862,2026-08-18T08:33:58.736000Z,3768,37424,3791,46.5
25180,6.9945,2026-08-18T08:34:28.736000Z,3768,37454,3791,46.5
25210,7.0028,2026-08-18T08:34:58.736000Z,3768,37484,3791,46.5
25240,7.0112,2026-08-18T08:35:28.737000Z,3768,37514,3791,46.5
25270,7.0195,2026-08-18T08:35:58.737000Z,3768,37544,3791,46.0
25300,7.0278,2026-08-18T08:36:28.737000Z,3768,37574,3790,46.0
25330,7.0362,2026-08-18T08:36:58.737000Z,3768,37604,3790,46.0
25360,7.0445,2026-08-18T08:37:28.737000Z,3768,37634,3790,46.0
25390,7.0528,2026-08-18T08:37:58.737000Z,3768,37664,3788,46.0
25420,7.0612,2026-08-18T08:38:28.738000Z,3768,37694,3788,45.6
25450,7.0695,2026-08-18T08:38:58.738000Z,3768,37724,3788,45.6
25480,7.0778,2026-08-18T08:39:28.738000Z,3768,37754,3788,45.6
25510,7.0862,2026-08-18T08:39:58.738000Z,3768,37784,3787,45.6
25540,7.0945,2026-08-18T08:40:28.739000Z,3768,37814,3787,45.6
25570,7.1028,2026-08-18T08:40:58.738000Z,3763,37844,3787,45.2
25600,7.1112,2026-08-18T08:41:28.738000Z,3768,37874,3785,45.2
25630,7.1195,2026-08-18T08:41:58.738000Z,3768,37904,3785,45.2
25660,7.1278,2026-08-18T08:42:28.739000Z,3768,37934,3787,45.2
25690,7.1362,2026-08-18T08:42:58.739000Z,3768,37964,3787,45.2
25720,7.1445,2026-08-18T08:43:28.739000Z,3763,37994,3787,44.8
25750,7.1528,2026-08-18T08:43:58.740000Z,3763,38024,3786,44.8
25780,7.1612,2026-08-18T08:44:28.739000Z,3768,38054,3785,44.8
25810,7.1695,2026-08-18T08:44:58.740000Z,3768,38084,3785,44.8
25840,7.1778,2026-08-18T08:45:28.740000Z,3768,38114,3787,44.8
25870,7.1862,2026-08-18T08:45:58.740000Z,3768,38144,3787,44.8
25900,7.1945,2026-08-18T08:46:28.740000Z,3768,38174,3787,44.4
25930,7.2028,2026-08-18T08:46:58.740000Z,3768,38204,3785,44.4
25960,7.2112,2026-08-18T08:47:28.741000Z,3768,38234,3786,44.4
25990,7.2195,2026-08-18T08:47:58.741000Z,3763,38264,3786,44.4
26020,7.2278,2026-08-18T08:48:28.741000Z,3768,38294,3783,44.4
26050,7.2362,2026-08-18T08:48:58.741000Z,3763,38324,3782,44.4
26080,7.2445,2026-08-18T08:49:28.741000Z,3763,38354,3782,44.0
26110,7.2528,2026-08-18T08:49:58.741000Z,3758,38384,3783,44.0
26140,7.2612,2026-08-18T08:50:28.742000Z,3763,38414,3783,44.0
26170,7.2695,2026-08-18T08:50:58.742000Z,3763,38444,3783,44.0
26200,7.2778,2026-08-18T08:51:28.742000Z,3758,38474,3782,43.6
26230,7.2862,2026-08-18T08:51:58.742000Z,3763,38504,3782,43.6
26260,7.2945,2026-08-18T08:52:28.742000Z,3758,38534,3782,43.6
26290,7.3028,2026-08-18T08:52:58.742000Z,3758,38564,3781,43.6
26320,7.3112,2026-08-18T08:53:28.742000Z,3758,38594,3781,43.6
26350,7.3195,2026-08-18T08:53:58.743000Z,3763,38624,3781,43.2
26380,7.3278,2026-08-18T08:54:28.743000Z,3758,38654,3782,43.2
26410,7.3362,2026-08-18T08:54:58.743000Z,3758,38684,3781,43.2
26440,7.3445,2026-08-18T08:55:28.743000Z,3758,38714,3781,43.2
26470,7.3528,2026-08-18T08:55:58.744000Z,3758,38744,3781,43.2
26500,7.3612,2026-08-18T08:56:28.743000Z,3758,38774,3780,43.2
26530,7.3695,2026-08-18T08:56:58.744000Z,3758,38804,3780,42.8
26560,7.3778,2026-08-18T08:57:28.744000Z,3758,38834,3781,42.8
26590,7.3862,2026-08-18T08:57:58.744000Z,3758,38864,3778,42.8
26620,7.3945,2026-08-18T08:58:28.744000Z,3758,38894,3778,42.8
26650,7.4028,2026-08-18T08:58:58.745000Z,3758,38924,3778,42.8
26680,7.4112,2026-08-18T08:59:28.744000Z,3758,38954,3780,42.4
26710,7.4195,2026-08-18T08:59:58.745000Z,3753,38984,3780,42.4
26740,7.4278,2026-08-18T09:00:28.745000Z,3753,39014,3778,42.4
26770,7.4362,2026-08-18T09:00:58.745000Z,3758,39044,3778,42.4
26800,7.4445,2026-08-18T09:01:28.745000Z,3753,39074,3778,42.4
26830,7.4528,2026-08-18T09:01:58.745000Z,3758,39104,3777,42.0
26860,7.4612,2026-08-18T09:02:28.745000Z,3758,39134,3777,42.0
26890,7.4695,2026-08-18T09:02:58.746000Z,3753,39164,3777,42.0
26920,7.4778,2026-08-18T09:03:28.746000Z,3753,39194,3777,42.0
26950,7.4862,2026-08-18T09:03:58.746000Z,3753,39224,3777,41.5
26980,7.4945,2026-08-18T09:04:28.746000Z,3753,39254,3777,41.5
27010,7.5028,2026-08-18T09:04:58.746000Z,3753,39284,3776,41.5
27040,7.5112,2026-08-18T09:05:28.747000Z,3753,39314,3776,41.5
27070,7.5195,2026-08-18T09:05:58.747000Z,3753,39344,3776,41.5
27100,7.5278,2026-08-18T09:06:28.747000Z,3753,39374,3776,41.5
27130,7.5362,2026-08-18T09:06:58.747000Z,3753,39404,3775,41.1
27160,7.5445,2026-08-18T09:07:28.747000Z,3753,39434,3775,41.1
27190,7.5528,2026-08-18T09:07:58.748000Z,3753,39464,3775,41.1
27220,7.5612,2026-08-18T09:08:28.748000Z,3753,39494,3776,41.1
27250,7.5695,2026-08-18T09:08:58.748000Z,3753,39524,3776,40.8
27280,7.5778,2026-08-18T09:09:28.748000Z,3753,39554,3775,40.8
27310,7.5862,2026-08-18T09:09:58.747000Z,3753,39584,3772,40.8
27340,7.5945,2026-08-18T09:10:28.748000Z,3753,39614,3772,40.8
27370,7.6028,2026-08-18T09:10:58.748000Z,3753,39644,3771,40.8
27400,7.6112,2026-08-18T09:11:28.749000Z,3753,39674,3773,40.4
27430,7.6195,2026-08-18T09:11:58.749000Z,3753,39704,3773,40.4
27460,7.6278,2026-08-18T09:12:28.750000Z,3753,39734,3772,40.4
27490,7.6362,2026-08-18T09:12:58.749000Z,3748,39764,3775,40.4
27520,7.6445,2026-08-18T09:13:28.750000Z,3753,39794,3775,40.4
27550,7.6528,2026-08-18T09:13:58.749000Z,3753,39824,3772,40.1
27580,7.6612,2026-08-18T09:14:28.750000Z,3748,39854,3771,40.1
27610,7.6695,2026-08-18T09:14:58.750000Z,3748,39884,3771,40.1
27640,7.6778,2026-08-18T09:15:28.750000Z,3748,39914,3770,40.1
27670,7.6862,2026-08-18T09:15:58.750000Z,3748,39944,3773,40.1
27700,7.6945,2026-08-18T09:16:28.750000Z,3748,39974,3773,39.7
27730,7.7028,2026-08-18T09:16:58.751000Z,3748,40004,3772,39.7
27760,7.7112,2026-08-18T09:17:28.751000Z,3748,40034,3770,39.7
27790,7.7195,2026-08-18T09:17:58.751000Z,3748,40064,3770,39.7
27820,7.7278,2026-08-18T09:18:28.751000Z,3748,40094,3768,39.3
27850,7.7362,2026-08-18T09:18:58.751000Z,3748,40124,3768,39.3
27880,7.7445,2026-08-18T09:19:28.751000Z,3748,40154,3768,39.3
27910,7.7528,2026-08-18T09:19:58.751000Z,3748,40184,3768,39.3
27940,7.7612,2026-08-18T09:20:28.752000Z,3748,40214,3768,39.3
27970,7.7695,2026-08-18T09:20:58.752000Z,3748,40244,3768,39.0
28000,7.7778,2026-08-18T09:21:28.751000Z,3748,40274,3768,39.0
28030,7.7862,2026-08-18T09:21:58.751000Z,3748,40304,3770,39.0
28060,7.7945,2026-08-18T09:22:28.752000Z,3748,40334,3770,39.0
28090,7.8028,2026-08-18T09:22:58.752000Z,3748,40364,3767,39.0
28120,7.8112,2026-08-18T09:23:28.752000Z,3743,40394,3767,38.6
28150,7.8195,2026-08-18T09:23:58.752000Z,3748,40424,3767,38.6
28180,7.8278,2026-08-18T09:24:28.753000Z,3748,40454,3766,38.6
28210,7.8362,2026-08-18T09:24:58.754000Z,3748,40484,3766,38.6
28240,7.8445,2026-08-18T09:25:28.753000Z,3748,40514,3766,38.3
28270,7.8528,2026-08-18T09:25:58.753000Z,3743,40544,3766,38.3
28300,7.8612,2026-08-18T09:26:28.753000Z,3748,40574,3765,38.3
28330,7.8695,2026-08-18T09:26:58.754000Z,3743,40604,3765,38.3
28360,7.8778,2026-08-18T09:27:28.754000Z,3743,40634,3765,38.3
28390,7.8862,2026-08-18T09:27:58.754000Z,3743,40664,3765,37.9
28420,7.8945,2026-08-18T09:28:28.754000Z,3743,40694,3765,37.9
28450,7.9028,2026-08-18T09:28:58.754000Z,3743,40724,3765,37.9
28480,7.9112,2026-08-18T09:29:28.754000Z,3743,40754,3765,37.9
28510,7.9195,2026-08-18T09:29:58.755000Z,3743,40784,3765,37.9
28540,7.9278,2026-08-18T09:30:28.755000Z,3743,40814,3763,37.5
28570,7.9362,2026-08-18T09:30:58.754000Z,3743,40844,3763,37.5
28600,7.9445,2026-08-18T09:31:28.755000Z,3743,40874,3763,37.5
28630,7.9528,2026-08-18T09:31:58.755000Z,3743,40904,3763,37.5
28660,7.9612,2026-08-18T09:32:28.755000Z,3743,40934,3761,37.2
28690,7.9695,2026-08-18T09:32:58.755000Z,3743,40964,3761,37.2
28720,7.9778,2026-08-18T09:33:28.755000Z,3743,40994,3762,37.2
28750,7.9862,2026-08-18T09:33:58.756000Z,3743,41024,3763,37.2
28780,7.9945,2026-08-18T09:34:28.756000Z,3743,41054,3763,37.2
28810,8.0028,2026-08-18T09:34:58.756000Z,3743,41084,3761,36.8
28840,8.0112,2026-08-18T09:35:28.756000Z,3738,41114,3760,36.8
28870,8.0195,2026-08-18T09:35:58.757000Z,3738,41144,3760,36.8
28900,8.0278,2026-08-18T09:36:28.756000Z,3738,41174,3761,36.8
28930,8.0362,2026-08-18T09:36:58.757000Z,3743,41204,3761,36.5
28960,8.0445,2026-08-18T09:37:28.757000Z,3738,41234,3761,36.5
28990,8.0528,2026-08-18T09:37:58.757000Z,3738,41264,3757,36.5
29020,8.0612,2026-08-18T09:38:28.757000Z,3738,41294,3758,36.5
29050,8.0695,2026-08-18T09:38:58.757000Z,3738,41324,3758,36.5
29080,8.0778,2026-08-18T09:39:28.758000Z,3738,41354,3757,36.1
29110,8.0862,2026-08-18T09:39:58.758000Z,3738,41384,3760,36.1
29140,8.0945,2026-08-18T09:40:28.758000Z,3738,41414,3760,36.1
29170,8.1028,2026-08-18T09:40:58.758000Z,3738,41444,3760,36.1
29200,8.1112,2026-08-18T09:41:28.758000Z,3738,41474,3756,36.1
29230,8.1195,2026-08-18T09:41:58.759000Z,3738,41504,3756,35.7
29260,8.1278,2026-08-18T09:42:28.759000Z,3738,41534,3756,35.7
29290,8.1362,2026-08-18T09:42:58.759000Z,3738,41564,3757,35.7
29320,8.1445,2026-08-18T09:43:28.759000Z,3733,41594,3757,35.7
29350,8.1528,2026-08-18T09:43:58.759000Z,3733,41624,3756,35.4
29380,8.1612,2026-08-18T09:44:28.759000Z,3733,41654,3755,35.4
29410,8.1695,2026-08-18T09:44:58.759000Z,3733,41684,3755,35.4
29440,8.1778,2026-08-18T09:45:28.759000Z,3733,41714,3756,35.4
29470,8.1862,2026-08-18T09:45:58.759000Z,3733,41744,3755,35.4
29501,8.1948,2026-08-18T09:46:29.847000Z,3728,41775,3755,35.0
29531,8.2031,2026-08-18T09:46:59.848000Z,3733,41805,3756,35.0
29561,8.2115,2026-08-18T09:47:29.848000Z,3738,41835,3753,35.0
29591,8.2198,2026-08-18T09:47:59.848000Z,3733,41865,3753,35.0
29621,8.2281,2026-08-18T09:48:29.849000Z,3728,41895,3755,34.6
29651,8.2365,2026-08-18T09:48:59.849000Z,3728,41925,3752,34.6
29681,8.2448,2026-08-18T09:49:29.848000Z,3733,41955,3752,34.6
29711,8.2531,2026-08-18T09:49:59.849000Z,3728,41985,3752,34.6
29741,8.2615,2026-08-18T09:50:29.849000Z,3733,42015,3753,34.6
29771,8.2698,2026-08-18T09:50:59.849000Z,3728,42045,3753,34.6
29801,8.2781,2026-08-18T09:51:29.849000Z,3728,42075,3751,34.2
29831,8.2865,2026-08-18T09:51:59.849000Z,3728,42105,3751,34.2
29861,8.2948,2026-08-18T09:52:29.850000Z,3728,42135,3751,34.2
29891,8.3031,2026-08-18T09:52:59.850000Z,3728,42165,3751,34.2
29921,8.3115,2026-08-18T09:53:29.850000Z,3728,42195,3750,34.2
29951,8.3198,2026-08-18T09:53:59.850000Z,3728,42225,3750,33.8
29981,8.3281,2026-08-18T09:54:29.850000Z,3728,42255,3750,33.8
30011,8.3365,2026-08-18T09:54:59.850000Z,3728,42285,3748,33.8
30041,8.3448,2026-08-18T09:55:29.850000Z,3728,42315,3748,33.8
30071,8.3531,2026-08-18T09:55:59.851000Z,3728,42345,3750,33.8
30101,8.3615,2026-08-18T09:56:29.851000Z,3728,42375,3748,33.8
30131,8.3698,2026-08-18T09:56:59.850000Z,3728,42405,3748,33.4
30161,8.3781,2026-08-18T09:57:29.851000Z,3724,42435,3748,33.4
30191,8.3865,2026-08-18T09:57:59.852000Z,3728,42465,3748,33.4
30221,8.3948,2026-08-18T09:58:29.852000Z,3728,42495,3748,33.4
30251,8.4031,2026-08-18T09:58:59.852000Z,3728,42525,3747,32.9
30281,8.4115,2026-08-18T09:59:29.852000Z,3724,42555,3746,32.9
30311,8.4198,2026-08-18T09:59:59.852000Z,3724,42585,3746,32.9
30341,8.4281,2026-08-18T10:00:29.852000Z,3724,42615,3746,32.9
30371,8.4365,2026-08-18T10:00:59.852000Z,3724,42645,3747,32.9
30401,8.4448,2026-08-18T10:01:29.852000Z,3724,42675,3747,32.5
30431,8.4531,2026-08-18T10:01:59.853000Z,3724,42705,3745,32.5
30461,8.4615,2026-08-18T10:02:29.853000Z,3724,42735,3746,32.5
30491,8.4698,2026-08-18T10:02:59.853000Z,3724,42765,3746,32.5
30521,8.4781,2026-08-18T10:03:29.853000Z,3724,42795,3745,32.5
30551,8.4865,2026-08-18T10:03:59.853000Z,3724,42825,3743,32.5
30581,8.4948,2026-08-18T10:04:29.853000Z,3724,42855,3743,32.1
30611,8.5031,2026-08-18T10:04:59.854000Z,3724,42885,3745,32.1
30641,8.5115,2026-08-18T10:05:29.854000Z,3724,42915,3745,32.1
30671,8.5198,2026-08-18T10:05:59.854000Z,3724,42945,3745,32.1
30701,8.5281,2026-08-18T10:06:29.854000Z,3724,42975,3742,32.1
30731,8.5365,2026-08-18T10:06:59.854000Z,3724,43005,3741,31.6
30761,8.5448,2026-08-18T10:07:29.854000Z,3724,43035,3741,31.6
30791,8.5531,2026-08-18T10:07:59.855000Z,3719,43065,3742,31.6
30821,8.5615,2026-08-18T10:08:29.855000Z,3719,43095,3741,31.6
30851,8.5698,2026-08-18T10:08:59.855000Z,3724,43125,3741,31.6
30881,8.5781,2026-08-18T10:09:29.855000Z,3719,43155,3741,31.2
30911,8.5865,2026-08-18T10:09:59.855000Z,3719,43185,3741,31.2
30941,8.5948,2026-08-18T10:10:29.855000Z,3719,43215,3741,31.2
30971,8.6031,2026-08-18T10:10:59.855000Z,3719,43245,3740,31.2
31001,8.6115,2026-08-18T10:11:29.855000Z,3719,43275,3741,31.2
31031,8.6198,2026-08-18T10:11:59.856000Z,3719,43305,3741,30.8
31061,8.6281,2026-08-18T10:12:29.856000Z,3714,43335,3738,30.8
31091,8.6365,2026-08-18T10:12:59.856000Z,3719,43365,3736,30.8
31121,8.6448,2026-08-18T10:13:29.857000Z,3719,43395,3736,30.8
31151,8.6531,2026-08-18T10:13:59.857000Z,3719,43425,3737,30.8
31181,8.6615,2026-08-18T10:14:29.857000Z,3714,43455,3737,30.4
31211,8.6698,2026-08-18T10:14:59.857000Z,3719,43485,3737,30.4
31241,8.6781,2026-08-18T10:15:29.857000Z,3714,43515,3737,30.4
31271,8.6865,2026-08-18T10:15:59.857000Z,3709,43545,3736,30.4
31301,8.6948,2026-08-18T10:16:29.857000Z,3714,43575,3736,30.4
31331,8.7031,2026-08-18T10:16:59.858000Z,3714,43605,3735,29.9
31361,8.7115,2026-08-18T10:17:29.858000Z,3714,43635,3736,29.9
31391,8.7198,2026-08-18T10:17:59.858000Z,3714,43665,3736,29.9
31421,8.7281,2026-08-18T10:18:29.858000Z,3714,43695,3735,29.9
31451,8.7365,2026-08-18T10:18:59.858000Z,3714,43725,3735,29.9
31481,8.7448,2026-08-18T10:19:29.858000Z,3709,43755,3735,29.5
31511,8.7531,2026-08-18T10:19:59.858000Z,3714,43785,3735,29.5
31541,8.7615,2026-08-18T10:20:29.859000Z,3714,43815,3735,29.5
31571,8.7698,2026-08-18T10:20:59.859000Z,3709,43845,3735,29.5
31601,8.7781,2026-08-18T10:21:29.859000Z,3704,43875,3733,29.1
31631,8.7865,2026-08-18T10:21:59.859000Z,3704,43905,3732,29.1
31661,8.7948,2026-08-18T10:22:29.859000Z,3704,43935,3732,29.1
31691,8.8031,2026-08-18T10:22:59.860000Z,3704,43965,3732,29.1
31721,8.8115,2026-08-18T10:23:29.860000Z,3704,43995,3732,29.1
31751,8.8198,2026-08-18T10:23:59.860000Z,3704,44025,3732,28.6
31781,8.8281,2026-08-18T10:24:29.860000Z,3704,44055,3731,28.6
31811,8.8365,2026-08-18T10:24:59.860000Z,3704,44085,3731,28.6
31841,8.8448,2026-08-18T10:25:29.860000Z,3704,44115,3731,28.6
31871,8.8531,2026-08-18T10:25:59.861000Z,3704,44145,3731,28.6
31901,8.8615,2026-08-18T10:26:29.860000Z,3704,44175,3732,28.2
31931,8.8698,2026-08-18T10:26:59.861000Z,3704,44205,3732,28.2
31961,8.8781,2026-08-18T10:27:29.861000Z,3704,44235,3731,28.2
31991,8.8865,2026-08-18T10:27:59.861000Z,3704,44265,3728,28.2
32021,8.8948,2026-08-18T10:28:29.861000Z,3704,44295,3728,27.8
32051,8.9031,2026-08-18T10:28:59.861000Z,3699,44325,3731,27.8
32081,8.9115,2026-08-18T10:29:29.862000Z,3699,44355,3727,27.8
32111,8.9198,2026-08-18T10:29:59.862000Z,3699,44385,3727,27.8
32141,8.9281,2026-08-18T10:30:29.862000Z,3699,44415,3727,27.8
32171,8.9365,2026-08-18T10:30:59.862000Z,3699,44445,3728,27.8
